CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions
CAMP02408,Festive Ads,2024-10-18,2024-10-25,Social Media,13717.86,4424,1307,255966.48,1529,29051
CAMP02409,Brand Awareness,2024-02-03,2024-02-20,Event,13196.59,4060,428,120779.59,3354,57018
CAMP02410,Product Launch,2024-06-02,2024-06-23,Influencer,14958.84,2830,38,4571.25,9560,105160
CAMP02411,Festive Ads,2024-01-11,2024-01-29,Social Media,19282.36,1098,312,75375.96,14368,100576
CAMP02412,Brand Awareness,2024-06-29,2024-07-16,Event,4033.64,4007,775,96196.96,3787,37870
CAMP02413,Winter Sale,2024-10-16,2024-11-08,Email,17646.0,4588,1017,213545.28,15052,90312
CAMP02414,Brand Awareness,2024-06-01,2024-06-18,Social Media,13238.24,4665,1188,206826.24,10295,123540
CAMP02415,Summer Sale,2024-12-17,2024-12-27,Email,17587.33,440,74,7303.44,9402,84618
CAMP02416,Influencer Boost,2024-08-14,2024-09-01,Influencer,2454.48,1100,278,22222.49,17458,314244
CAMP02417,Summer Sale,2024-12-30,2025-01-16,Email,19343.39,2151,529,35522.41,10805,216100
CAMP02418,Summer Sale,2024-10-04,2024-11-02,Influencer,4610.78,1116,223,14923.36,18716,318172
CAMP02419,Winter Sale,2024-10-28,2024-11-09,Social Media,10078.84,254,21,4960.0,7048,77528
CAMP02420,Summer Sale,2024-10-10,2024-10-31,Social Media,17808.05,1315,199,35900.1,18427,294832
CAMP02421,Festive Ads,2024-02-09,2024-02-25,Email,3340.18,4717,1343,309885.04,11239,213541
CAMP02422,Email Blast,2024-08-18,2024-09-08,Social Media,14317.16,411,114,12645.98,11948,155324
CAMP02423,Summer Sale,2024-05-03,2024-05-20,Event,4518.54,1372,329,42650.79,10274,133562
CAMP02424,Product Launch,2024-06-14,2024-06-23,Event,3683.09,2033,171,40938.71,221,3536
CAMP02425,Festive Ads,2024-12-05,2024-12-11,Email,1876.93,4606,1321,153670.94,9048,126672
CAMP02426,Festive Ads,2024-03-25,2024-04-22,Influencer,2850.9,4012,431,67958.41,4797,33579
CAMP02427,Winter Sale,2024-09-11,2024-10-08,Email,1980.0,4423,866,251418.86,7106,113696
CAMP02428,Festive Ads,2024-04-01,2024-04-25,Social Media,4514.54,1555,144,32340.05,14613,102291
CAMP02429,Influencer Boost,2024-01-02,2024-01-28,Email,19680.83,1461,103,23907.81,18480,295680
CAMP02430,Winter Sale,2024-11-27,2024-12-13,Social Media,7110.63,2993,116,30006.69,17523,350460
CAMP02431,Product Launch,2024-05-05,2024-05-26,Event,12964.94,1270,228,34416.06,10071,50355
CAMP02432,Brand Awareness,2024-01-25,2024-01-30,Event,1459.78,1409,209,23931.06,16533,281061
CAMP02433,Festive Ads,2024-12-17,2025-01-16,Influencer,4598.53,2814,664,67530.9,10809,162135
CAMP02434,Brand Awareness,2024-08-10,2024-08-26,Social Media,1763.85,1441,382,39820.5,1852,18520
CAMP02435,Festive Ads,2024-11-26,2024-12-04,Social Media,9529.4,424,14,1939.95,18,252
CAMP02436,Summer Sale,2024-11-28,2024-12-10,Social Media,19902.96,1931,223,46159.43,854,15372
CAMP02437,Email Blast,2024-07-27,2024-08-02,Influencer,15398.59,159,15,4138.42,11060,143780
CAMP02438,Influencer Boost,2024-10-08,2024-10-13,Email,7197.05,4975,1118,115554.27,11582,92656
CAMP02439,Email Blast,2024-01-03,2024-01-10,Influencer,5396.54,3335,163,10658.25,15901,222614
CAMP02440,Winter Sale,2024-06-13,2024-07-06,Event,7526.8,2429,569,128402.87,11686,175290
CAMP02441,Product Launch,2024-04-08,2024-04-17,Event,13197.17,2610,87,12924.5,19925,159400
CAMP02442,Email Blast,2024-09-20,2024-10-16,Social Media,15277.26,1018,182,30213.76,2616,49704
CAMP02443,Product Launch,2024-05-06,2024-05-30,Social Media,11868.48,3222,864,45949.18,1363,25897
CAMP02444,Influencer Boost,2024-04-02,2024-04-29,Social Media,9507.39,4988,964,83758.32,1030,11330
CAMP02445,Summer Sale,2024-11-17,2024-12-17,Influencer,9944.96,3882,857,246893.0,2286,38862
CAMP02446,Summer Sale,2024-12-05,2024-12-16,Event,8193.72,2847,30,4894.47,3720,29760
CAMP02447,Winter Sale,2024-10-18,2024-11-14,Influencer,9746.83,4347,1002,154740.72,16619,132952
CAMP02448,Brand Awareness,2024-06-15,2024-07-13,Social Media,12054.96,3179,111,24298.45,5694,113880
CAMP02449,Winter Sale,2024-12-14,2024-12-29,Email,14836.52,4999,416,31863.97,9728,48640
CAMP02450,Summer Sale,2024-02-22,2024-03-23,Email,13090.97,3908,897,92130.3,6623,86099
CAMP02451,Influencer Boost,2024-01-24,2024-02-14,Email,5327.08,3979,488,91286.85,7027,119459
CAMP02452,Influencer Boost,2024-05-17,2024-05-29,Influencer,12361.32,4300,1232,244995.38,5491,71383
CAMP02453,Email Blast,2024-01-16,2024-02-12,Event,1579.49,134,32,1744.2,12507,237633
CAMP02454,Summer Sale,2024-05-09,2024-05-17,Social Media,15032.86,4628,36,9056.82,838,16760
CAMP02455,Festive Ads,2024-08-12,2024-08-25,Social Media,5877.32,4524,607,126502.61,10921,109210
CAMP02456,Product Launch,2024-07-08,2024-07-31,Social Media,7595.2,2251,55,7201.32,3303,52848
CAMP02457,Brand Awareness,2024-04-05,2024-05-04,Event,3029.08,3148,340,92724.87,8282,49692
CAMP02458,Winter Sale,2024-12-25,2025-01-13,Influencer,9180.05,2682,128,16536.62,3015,51255
CAMP02459,Influencer Boost,2024-06-17,2024-07-08,Influencer,12978.5,1451,209,31250.97,9163,91630
CAMP02460,Summer Sale,2024-12-29,2025-01-25,Email,1106.1,1183,28,7557.68,1651,8255
CAMP02461,Summer Sale,2024-06-01,2024-06-24,Event,8997.64,1097,250,70475.97,2291,11455
CAMP02462,Summer Sale,2024-01-16,2024-01-24,Social Media,6451.98,99,6,631.69,8429,143293
CAMP02463,Influencer Boost,2024-10-09,2024-11-06,Email,17758.54,4563,1159,99162.92,4778,52558
CAMP02464,Summer Sale,2024-04-01,2024-04-24,Influencer,9245.44,4172,1200,144105.19,2843,31273
CAMP02465,Winter Sale,2024-04-16,2024-05-09,Influencer,14067.09,1449,91,26855.07,17049,187539
CAMP02466,Product Launch,2024-11-03,2024-11-21,Influencer,8644.81,4027,688,106533.55,11886,202062
CAMP02467,Winter Sale,2024-06-08,2024-06-15,Social Media,12185.35,1555,106,27986.52,18234,273510
CAMP02468,Festive Ads,2024-06-10,2024-06-27,Social Media,12116.23,461,51,13274.88,6310,50480
CAMP02469,Winter Sale,2024-07-09,2024-08-04,Social Media,2750.56,4076,904,48315.65,9913,89217
CAMP02470,Product Launch,2024-12-31,2025-01-07,Social Media,19232.95,1125,101,12129.85,3335,63365
CAMP02471,Winter Sale,2024-05-09,2024-05-27,Email,6378.7,2028,104,5552.48,17775,337725
CAMP02472,Email Blast,2024-08-27,2024-09-25,Social Media,16435.26,1349,298,30048.6,11778,117780
CAMP02473,Email Blast,2024-10-16,2024-10-29,Influencer,4155.14,4469,439,50876.8,8048,56336
CAMP02474,Summer Sale,2024-12-02,2024-12-31,Social Media,11960.51,3099,389,66290.31,15524,186288
CAMP02475,Brand Awareness,2024-03-19,2024-03-27,Email,6226.14,4794,1007,217054.3,2588,18116
CAMP02476,Influencer Boost,2024-06-16,2024-07-05,Social Media,11945.79,3641,890,214084.46,16722,300996
CAMP02477,Brand Awareness,2024-03-07,2024-04-05,Influencer,17864.78,2713,808,67918.64,12600,126000
CAMP02478,Email Blast,2024-10-06,2024-10-14,Influencer,3489.76,1465,158,44373.56,4483,40347
CAMP02479,Email Blast,2024-07-30,2024-08-06,Email,7581.73,1956,143,38319.32,11745,234900
CAMP02480,Email Blast,2024-03-09,2024-04-02,Influencer,11690.87,4462,115,27701.17,17839,356780
CAMP02481,Influencer Boost,2024-08-08,2024-09-03,Social Media,7701.6,4642,289,81620.86,3411,64809
CAMP02482,Email Blast,2024-01-30,2024-02-18,Event,2286.17,1860,368,67782.12,16412,213356
CAMP02483,Email Blast,2024-11-22,2024-11-30,Event,7855.94,1061,224,65314.42,6433,115794
CAMP02484,Festive Ads,2024-12-18,2025-01-16,Social Media,15221.69,2268,676,156312.59,14652,131868
CAMP02485,Winter Sale,2024-12-02,2024-12-21,Influencer,6351.41,4175,1173,308782.94,3573,71460
CAMP02486,Brand Awareness,2024-04-02,2024-04-10,Social Media,10625.51,3108,19,2629.77,2124,16992
CAMP02487,Influencer Boost,2024-05-30,2024-06-12,Social Media,2138.31,4080,774,157192.17,17119,119833
CAMP02488,Winter Sale,2024-03-27,2024-04-22,Social Media,4865.11,4167,433,74002.92,9642,154272
CAMP02489,Email Blast,2024-12-31,2025-01-23,Email,3366.97,4248,840,57788.29,16703,217139
CAMP02490,Influencer Boost,2024-01-08,2024-01-16,Email,9031.6,1921,400,98388.62,13296,106368
CAMP02491,Winter Sale,2024-05-28,2024-06-20,Event,8471.67,1444,267,34635.41,5696,34176
CAMP02492,Festive Ads,2024-09-16,2024-09-26,Event,11332.84,4749,1041,122177.09,12723,139953
CAMP02493,Festive Ads,2024-04-04,2024-04-13,Influencer,4962.3,1799,97,5514.3,2750,27500
CAMP02494,Festive Ads,2024-10-02,2024-10-28,Social Media,6262.65,1503,69,4285.23,15007,285133
CAMP02495,Brand Awareness,2024-11-06,2024-12-05,Email,8225.83,2085,348,47992.16,7285,58280
CAMP02496,Product Launch,2024-08-19,2024-09-16,Social Media,1341.14,2770,445,108608.09,14610,160710
CAMP02497,Summer Sale,2024-09-04,2024-09-26,Influencer,17104.66,341,77,16422.08,7312,138928
CAMP02498,Influencer Boost,2024-03-23,2024-04-20,Email,1280.08,701,57,15878.1,10507,105070
CAMP02499,Festive Ads,2024-12-31,2025-01-12,Social Media,8756.63,313,31,8859.36,6958,132202
CAMP02500,Summer Sale,2024-03-16,2024-03-29,Event,9135.73,125,13,740.59,10011,200220
CAMP02501,Email Blast,2024-10-05,2024-10-28,Social Media,6940.28,3200,830,86024.03,2046,28644
CAMP02502,Brand Awareness,2024-07-25,2024-08-11,Social Media,10476.18,1543,22,2411.46,10524,84192
CAMP02503,Influencer Boost,2024-05-03,2024-05-08,Influencer,2310.78,4498,482,71903.12,243,3159
CAMP02504,Brand Awareness,2024-03-31,2024-04-29,Influencer,17028.07,844,17,2634.97,3920,58800
CAMP02505,Festive Ads,2024-03-04,2024-03-28,Event,4748.11,4092,312,27275.25,8345,83450
CAMP02506,Winter Sale,2024-09-05,2024-09-20,Social Media,17435.13,2015,550,40743.82,19415,271810
CAMP02507,Brand Awareness,2024-10-21,2024-10-27,Influencer,19550.5,2457,486,123591.1,3856,38560
CAMP02508,Email Blast,2024-12-26,2025-01-09,Event,6117.99,2390,132,12685.57,19865,357570
CAMP02509,Product Launch,2024-08-16,2024-09-09,Event,17130.26,1967,429,31847.22,15441,154410
CAMP02510,Summer Sale,2024-01-18,2024-01-26,Influencer,15779.35,4040,852,172200.05,13798,248364
CAMP02511,Summer Sale,2024-04-04,2024-05-03,Email,10700.6,4648,1187,66459.61,17047,289799
CAMP02512,Summer Sale,2024-01-07,2024-01-24,Influencer,7560.87,769,116,28195.48,6986,48902
CAMP02513,Festive Ads,2024-07-23,2024-07-30,Social Media,19833.92,405,107,24017.81,19100,267400
CAMP02514,Summer Sale,2024-03-02,2024-03-25,Social Media,6828.83,1222,299,55031.81,3978,35802
CAMP02515,Festive Ads,2024-06-23,2024-07-14,Social Media,5226.39,2359,373,101478.4,4979,59748
CAMP02516,Festive Ads,2024-03-15,2024-03-25,Social Media,1562.01,4642,474,46225.25,6212,55908
CAMP02517,Email Blast,2024-04-13,2024-04-23,Social Media,3643.81,910,93,26268.41,3759,18795
CAMP02518,Product Launch,2024-10-29,2024-11-24,Social Media,18156.02,1894,180,25473.34,4922,68908
CAMP02519,Festive Ads,2024-08-29,2024-09-25,Social Media,3706.4,4298,990,211960.39,7988,39940
CAMP02520,Email Blast,2024-01-26,2024-02-18,Influencer,18434.52,2825,230,59939.4,2358,30654
CAMP02521,Winter Sale,2024-02-07,2024-02-14,Email,17410.07,3684,230,61604.94,12759,63795
CAMP02522,Summer Sale,2024-04-14,2024-05-14,Influencer,7506.92,1257,106,10212.35,1392,16704
CAMP02523,Winter Sale,2024-03-26,2024-04-04,Event,16177.06,2300,496,91083.63,19331,289965
CAMP02524,Influencer Boost,2024-04-17,2024-05-11,Social Media,6266.32,3240,663,195998.02,12225,97800
CAMP02525,Product Launch,2024-03-02,2024-03-22,Social Media,11763.88,3027,630,97526.92,31,434
CAMP02526,Summer Sale,2024-12-06,2024-12-26,Influencer,5672.83,2167,108,29313.42,2567,15402
CAMP02527,Influencer Boost,2024-08-08,2024-08-24,Social Media,12112.08,3996,560,69466.02,17850,214200
CAMP02528,Product Launch,2024-08-19,2024-08-31,Event,12416.13,1797,469,26867.46,902,16236
CAMP02529,Email Blast,2024-07-28,2024-08-23,Email,3463.0,1316,288,39417.64,4493,26958
CAMP02530,Summer Sale,2024-06-25,2024-07-13,Event,7703.32,4064,795,181422.17,19400,174600
CAMP02531,Influencer Boost,2024-11-06,2024-11-25,Social Media,16864.33,1122,72,19053.49,13542,135420
CAMP02532,Summer Sale,2024-10-10,2024-10-19,Social Media,17137.72,3970,1027,306952.83,2565,48735
CAMP02533,Influencer Boost,2024-12-10,2024-12-28,Email,17921.96,3561,945,58357.72,6615,79380
CAMP02534,Product Launch,2024-02-06,2024-02-22,Email,13653.66,681,166,29493.21,17254,155286
CAMP02535,Summer Sale,2024-09-13,2024-09-19,Social Media,10780.14,2149,477,94505.01,5898,41286
CAMP02536,Festive Ads,2024-05-30,2024-06-22,Event,6167.86,3028,629,146631.55,6689,80268
CAMP02537,Email Blast,2024-08-23,2024-09-08,Email,6472.28,1258,42,5248.15,6870,41220
CAMP02538,Brand Awareness,2024-08-21,2024-09-15,Email,2266.65,482,66,11607.17,19281,134967
CAMP02539,Influencer Boost,2024-06-27,2024-07-21,Social Media,17904.23,1087,279,16150.22,17953,179530
CAMP02540,Email Blast,2024-01-11,2024-01-24,Email,692.8,2755,541,32505.68,14829,266922
CAMP02541,Festive Ads,2024-03-23,2024-04-01,Event,15476.22,726,121,23002.9,17898,340062
CAMP02542,Winter Sale,2024-04-28,2024-05-19,Event,3798.37,1222,342,51870.47,4919,93461
CAMP02543,Winter Sale,2024-05-05,2024-05-20,Social Media,16253.02,3797,862,135285.9,6736,47152
CAMP02544,Email Blast,2024-06-20,2024-06-29,Event,3322.84,4587,1126,69988.02,16319,277423
CAMP02545,Festive Ads,2024-02-17,2024-03-04,Email,11590.82,4855,538,103632.38,2634,18438
CAMP02546,Winter Sale,2024-08-18,2024-08-30,Email,8781.16,4006,1029,243327.22,2700,43200
CAMP02547,Brand Awareness,2024-04-17,2024-05-16,Event,8529.04,3946,128,8244.65,17165,326135
CAMP02548,Summer Sale,2024-10-25,2024-11-20,Influencer,15066.72,4151,316,53798.05,15154,197002
CAMP02549,Brand Awareness,2024-08-30,2024-09-13,Event,3151.49,4824,1288,124457.49,9679,87111
CAMP02550,Product Launch,2024-02-19,2024-03-07,Email,7830.92,1740,226,47079.09,18883,245479
CAMP02551,Product Launch,2024-01-18,2024-02-10,Email,19550.68,2382,259,38821.3,8645,51870
CAMP02552,Influencer Boost,2024-04-06,2024-04-28,Social Media,4087.7,3696,865,153291.29,16477,230678
CAMP02553,Influencer Boost,2024-06-29,2024-07-14,Social Media,9777.71,926,226,50322.87,12455,186825
CAMP02554,Influencer Boost,2024-11-07,2024-12-07,Social Media,6738.01,2685,275,32125.09,9488,151808
CAMP02555,Summer Sale,2024-01-30,2024-02-16,Social Media,16713.92,2911,415,91525.36,13603,244854
CAMP02556,Festive Ads,2024-01-04,2024-01-09,Email,7608.34,4301,302,49959.54,19414,213554
CAMP02557,Email Blast,2024-05-10,2024-05-27,Social Media,17421.51,882,182,31580.0,4212,71604
CAMP02558,Summer Sale,2024-10-26,2024-10-31,Email,6364.48,371,45,10089.86,3901,70218
CAMP02559,Product Launch,2024-07-12,2024-08-06,Influencer,11107.61,4902,1160,73746.94,1897,11382
CAMP02560,Product Launch,2024-06-14,2024-07-03,Event,13047.82,4228,755,196501.16,12742,229356
CAMP02561,Product Launch,2024-10-26,2024-11-21,Social Media,14765.67,2026,197,57974.05,7820,70380
CAMP02562,Summer Sale,2024-02-28,2024-03-21,Influencer,1638.56,2298,203,27130.63,1887,15096
CAMP02563,Festive Ads,2024-06-23,2024-07-10,Email,13873.6,2780,469,89251.21,4585,32095
CAMP02564,Influencer Boost,2024-04-13,2024-05-09,Event,9228.64,4524,931,274343.73,16199,80995
CAMP02565,Product Launch,2024-03-15,2024-04-05,Event,3042.43,1458,12,2829.59,18049,108294
CAMP02566,Email Blast,2024-01-29,2024-02-14,Event,3675.65,3005,76,17870.83,5893,94288
CAMP02567,Brand Awareness,2024-11-23,2024-12-02,Email,11259.39,3038,57,14370.71,12514,62570
CAMP02568,Influencer Boost,2024-09-03,2024-09-29,Social Media,4956.79,1438,318,29238.32,8519,170380
CAMP02569,Email Blast,2024-03-11,2024-04-10,Social Media,2230.73,4961,391,97996.46,6656,133120
CAMP02570,Product Launch,2024-01-23,2024-02-05,Social Media,14673.43,2725,416,74605.85,8664,51984
CAMP02571,Festive Ads,2024-01-05,2024-01-21,Email,3710.12,3349,176,14522.84,3500,35000
CAMP02572,Festive Ads,2024-08-10,2024-09-01,Event,13926.68,539,35,9185.14,18994,132958
CAMP02573,Email Blast,2024-03-07,2024-03-13,Social Media,6326.13,3807,477,32919.08,11606,150878
CAMP02574,Influencer Boost,2024-03-06,2024-03-14,Email,15005.84,3630,1043,295562.21,472,5192
CAMP02575,Summer Sale,2024-07-17,2024-08-05,Influencer,18344.03,145,6,870.34,167,2338
CAMP02576,Festive Ads,2024-11-17,2024-11-28,Influencer,4738.92,204,24,5929.81,5935,94960
CAMP02577,Brand Awareness,2024-01-30,2024-02-09,Social Media,15038.75,3012,609,138409.84,2310,16170
CAMP02578,Summer Sale,2024-05-09,2024-06-07,Influencer,3923.91,3981,639,54171.83,13251,119259
CAMP02579,Brand Awareness,2024-07-19,2024-07-24,Event,11431.75,3510,938,173481.34,11859,71154
CAMP02580,Summer Sale,2024-08-22,2024-09-05,Influencer,3397.36,4254,540,144361.24,12677,101416
CAMP02581,Product Launch,2024-03-28,2024-04-06,Event,3476.53,771,81,13982.45,9467,47335
CAMP02582,Festive Ads,2024-09-13,2024-09-26,Influencer,2269.32,633,166,8418.56,17158,343160
CAMP02583,Product Launch,2024-02-18,2024-02-29,Email,1099.93,3705,876,213064.48,3652,58432
CAMP02584,Winter Sale,2024-09-25,2024-10-06,Social Media,13452.03,1701,447,30280.87,17239,172390
CAMP02585,Brand Awareness,2024-02-29,2024-03-28,Social Media,16257.83,4527,1296,149612.3,7516,135288
CAMP02586,Festive Ads,2024-05-06,2024-05-30,Influencer,13597.68,2448,593,55895.18,7224,36120
CAMP02587,Email Blast,2024-12-03,2024-12-08,Event,18724.88,1556,425,64132.94,18512,351728
CAMP02588,Product Launch,2024-10-31,2024-11-12,Event,15928.54,366,19,1768.27,8120,129920
CAMP02589,Influencer Boost,2024-06-22,2024-07-08,Social Media,8393.17,2467,231,59148.39,16484,329680
CAMP02590,Influencer Boost,2024-06-27,2024-07-04,Social Media,14762.22,2418,694,203201.77,6588,131760
CAMP02591,Email Blast,2024-04-11,2024-04-21,Social Media,6384.96,598,124,35375.77,3768,71592
CAMP02592,Winter Sale,2024-04-02,2024-04-13,Email,6850.93,4994,1266,94604.25,12207,244140
CAMP02593,Product Launch,2024-09-16,2024-10-16,Influencer,734.03,2643,501,127220.06,3588,32292
CAMP02594,Festive Ads,2024-07-11,2024-07-28,Event,9886.99,2427,80,11688.96,16184,242760
CAMP02595,Festive Ads,2024-11-01,2024-11-13,Event,17386.3,1366,149,34175.84,3289,49335
CAMP02596,Winter Sale,2024-11-25,2024-12-22,Influencer,4517.2,4732,377,66516.34,358,5728
CAMP02597,Product Launch,2024-05-16,2024-06-09,Influencer,8175.06,2400,316,85852.14,17920,215040
CAMP02598,Influencer Boost,2024-01-11,2024-02-06,Event,4274.69,627,32,2121.04,10293,164688
CAMP02599,Brand Awareness,2024-04-05,2024-04-23,Event,15675.7,4309,353,78246.01,18733,131131
CAMP02600,Email Blast,2024-04-22,2024-05-12,Influencer,6319.84,3406,974,120110.33,16527,231378
CAMP02601,Winter Sale,2024-07-14,2024-07-19,Email,505.33,3540,987,205331.7,10969,186473
CAMP02602,Festive Ads,2024-07-28,2024-08-12,Social Media,577.65,377,50,8182.14,14140,113120
CAMP02603,Summer Sale,2024-03-12,2024-04-02,Influencer,15823.7,257,65,15545.71,5836,81704
CAMP02604,Email Blast,2024-10-09,2024-11-04,Email,6168.85,1900,92,15689.28,7017,84204
CAMP02605,Influencer Boost,2024-03-02,2024-03-23,Event,2008.94,4568,331,69802.68,4907,53977
CAMP02606,Winter Sale,2024-02-19,2024-03-03,Social Media,8090.28,1606,472,78012.47,7712,123392
CAMP02607,Influencer Boost,2024-01-29,2024-02-03,Social Media,9498.57,545,106,20485.0,3941,31528
CAMP02608,Winter Sale,2024-01-26,2024-02-01,Social Media,10101.1,2230,128,37384.23,18198,218376
CAMP02609,Email Blast,2024-12-27,2025-01-10,Social Media,8528.53,1364,74,16927.37,7660,68940
CAMP02610,Brand Awareness,2024-05-06,2024-06-02,Email,9392.43,1736,19,2522.91,18080,325440
CAMP02611,Email Blast,2024-02-02,2024-02-15,Influencer,18381.63,2171,194,38169.12,1878,9390
CAMP02612,Festive Ads,2024-07-11,2024-08-06,Influencer,19736.09,2321,636,81247.23,6402,38412
CAMP02613,Email Blast,2024-05-09,2024-05-31,Email,1908.96,1291,373,39260.0,4859,72885
CAMP02614,Brand Awareness,2024-04-10,2024-05-05,Email,18082.89,3695,102,18276.77,19823,138761
CAMP02615,Email Blast,2024-04-10,2024-05-02,Event,10065.09,4030,38,6193.16,14482,101374
CAMP02616,Product Launch,2024-07-02,2024-07-13,Event,14006.62,58,15,4172.35,15211,136899
CAMP02617,Product Launch,2024-12-11,2024-12-20,Event,10969.84,3379,989,71755.26,6682,66820
CAMP02618,Summer Sale,2024-04-24,2024-05-15,Email,12633.1,2021,493,64190.45,16166,80830
CAMP02619,Email Blast,2024-11-25,2024-12-14,Social Media,14174.28,4332,592,89720.26,2118,16944
CAMP02620,Email Blast,2024-06-29,2024-07-23,Social Media,2235.42,2288,157,8430.43,2221,19989
CAMP02621,Influencer Boost,2024-03-20,2024-03-27,Influencer,14988.52,4514,46,13430.63,7908,110712
CAMP02622,Winter Sale,2024-01-05,2024-01-16,Social Media,14436.0,4907,415,89116.67,14623,204722
CAMP02623,Brand Awareness,2024-06-11,2024-06-24,Event,3347.82,4366,1245,303127.95,17910,214920
CAMP02624,Product Launch,2024-04-08,2024-04-28,Email,8672.31,3126,662,106374.07,9352,121576
CAMP02625,Festive Ads,2024-12-25,2025-01-23,Event,8419.63,3699,196,32627.24,3384,23688
CAMP02626,Winter Sale,2024-09-09,2024-10-01,Email,13957.15,4233,863,132009.34,1214,19424
CAMP02627,Product Launch,2024-04-15,2024-04-24,Social Media,13538.42,1645,223,59987.08,19182,268548
CAMP02628,Influencer Boost,2024-01-23,2024-02-19,Event,4652.17,2486,745,93281.74,13210,66050
CAMP02629,Festive Ads,2024-11-26,2024-12-20,Social Media,16741.92,782,53,9062.99,13288,186032
CAMP02630,Product Launch,2024-10-07,2024-10-28,Social Media,10096.37,2076,131,38242.3,19040,285600
